id,number,number2,date,contact_id,contact_name,amount,status,created_at,updated_at,myinvois_action,myinvois_document_uuid,myinvois_document_status,issued_at,validated_at,synced_at
10155,2600628,,2026-02-04,,,648.0,ready,2026-01-31 00:40:38,2026-01-31 00:40:38,VALIDATE,SBHWWR0YT4XBPQZ09RNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10156,2600629,,2026-02-04,,,1595.0,ready,2026-01-31 00:40:38,2026-01-31 00:40:39,VALIDATE,5SJG9V17E89RZ0PD9RNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10157,2600630,,2026-02-04,,,947.0,ready,2026-01-31 00:40:39,2026-01-31 00:40:39,VALIDATE,D9W0HFY6J4E265HP9RNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10158,2600631,,2026-02-04,,,648.0,ready,2026-01-31 00:40:40,2026-01-31 00:40:40,VALIDATE,ASYQEK25R8WKH62DARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10159,2600632,,2026-02-04,,,1963.0,ready,2026-01-31 00:40:41,2026-01-31 00:40:41,VALIDATE,59QT1D9N4C6AT43AARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10160,2600633,,2026-02-04,,,959.0,ready,2026-01-31 00:40:42,2026-01-31 00:40:42,VALIDATE,MFDKP9HM267JN5T5ARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10161,2600634,,2026-02-04,,,623.0,ready,2026-01-31 00:40:43,2026-01-31 00:40:43,VALIDATE,2EH8NP1FB8082WH7ARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10183,2600639,,2026-02-04,,,2800.0,ready,2026-02-04 15:26:38,2026-02-04 15:26:39,VALIDATE,PXMT6YFZXKKXXDGBARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10184,2600640,,2026-02-04,,,992.0,ready,2026-02-04 15:26:40,2026-02-04 15:26:40,VALIDATE,MEV0DR3TW109TFS3ARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10185,2600641,,2026-02-04,,,23.4,ready,2026-02-04 15:26:40,2026-02-04 15:26:41,VALIDATE,RYSHYAGAE8KM2J0QARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10186,2600642,,2026-02-04,,,1171.0,ready,2026-02-04 15:26:41,2026-02-04 15:26:41,VALIDATE,CMNE1EXXMV7MPHXDARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10187,2600643,,2026-02-04,,,627.0,ready,2026-02-04 15:26:42,2026-02-04 15:26:42,VALIDATE,HJHHCMXM7YPJMP3TARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10188,2600644,,2026-02-04,,,91.5,ready,2026-02-04 15:26:43,2026-02-04 15:26:43,VALIDATE,QPJV4JXCWZS7397QARNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10189,2600645,,2026-02-04,,,368.0,ready,2026-02-04 15:26:44,2026-02-04 15:26:44,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10190,2600646,,2026-02-04,,,2671.0,ready,2026-02-04 15:26:45,2026-02-04 15:26:45,VALIDATE,Z38S3DV747G8HAXNBRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10191,2600647,,2026-02-04,,,328.0,ready,2026-02-04 15:26:46,2026-02-04 15:26:46,VALIDATE,A2JYRQ9V4K8MGEX6BRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10192,2600648,,2026-02-04,,,298.0,ready,2026-02-04 15:26:47,2026-02-04 15:26:47,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10193,2600649,,2026-02-04,,,424.0,ready,2026-02-04 15:26:48,2026-02-04 15:26:48,VALIDATE,N2F8329KZSHBY8GKBRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10194,2600650,,2026-02-04,,,520.0,ready,2026-02-04 15:26:49,2026-02-04 15:26:49,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10195,2600651,,2026-02-04,,,520.0,ready,2026-02-04 15:26:49,2026-02-04 15:26:49,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10196,2600652,,2026-02-04,,,508.0,ready,2026-02-04 15:26:50,2026-02-04 15:26:50,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10197,2600653,,2026-02-04,,,379.0,ready,2026-02-04 15:26:51,2026-02-04 15:26:51,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10198,2600654,,2026-02-04,,,301.76,ready,2026-02-04 15:26:51,2026-02-04 15:26:51,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10199,2600655,,2026-02-04,,,298.0,ready,2026-02-04 15:26:52,2026-02-04 15:26:52,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10200,2600656,,2026-02-04,,,508.0,ready,2026-02-04 15:26:53,2026-02-04 15:26:53,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10201,2600657,,2026-02-04,,,462.0,ready,2026-02-04 15:26:53,2026-02-04 15:26:53,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10202,2600658,,2026-02-04,,,308.0,ready,2026-02-04 15:26:54,2026-02-04 15:26:54,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10203,2600659,,2026-02-04,,,308.0,ready,2026-02-04 15:26:55,2026-02-04 15:26:55,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10204,2600660,,2026-02-04,,,308.0,ready,2026-02-04 15:26:55,2026-02-04 15:26:55,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10205,2600661,,2026-02-04,,,641.5,ready,2026-02-04 15:26:56,2026-02-04 15:26:56,VALIDATE,F8PVH5Q1DRRZ8TTKBRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10206,2600662,,2026-02-04,,,808.0,ready,2026-02-04 15:26:57,2026-02-04 15:26:57,VALIDATE,WE69YH1N4FZ7M7PQBRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10207,2600663,,2026-02-04,,,648.0,ready,2026-02-04 15:26:58,2026-02-04 15:26:58,VALIDATE,ZE2DSWFWREYQ7S05BRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10208,2600664,,2026-02-04,,,212.59,ready,2026-02-04 15:26:59,2026-02-04 15:26:59,EXTERNAL,,,,,2026-03-10T14:00:53.289335
10209,2600665,,2026-02-04,,,809.25,ready,2026-02-04 15:26:59,2026-02-04 15:27:00,VALIDATE,1D4HCKKHSNWNNXJ6BRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10210,2600666,,2026-02-04,,,177.0,ready,2026-02-04 15:27:01,2026-02-04 15:27:01,VALIDATE,95DRZM031PYGMD6EBRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10211,2600667,,2026-02-04,,,1775.0,ready,2026-02-04 15:27:02,2026-02-04 15:27:02,VALIDATE,YXTDBQBE4WXRP979CRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10212,2600668,,2026-02-04,,,599.0,ready,2026-02-04 15:27:03,2026-02-04 15:27:03,VALIDATE,RGRWW17FR6V3NSTRCRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10213,2600669,,2026-02-04,,,117.5,ready,2026-02-04 15:27:04,2026-02-04 15:27:04,VALIDATE,293HYNTG2XZNSJ92CRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10214,2600670,,2026-02-04,,,39.0,ready,2026-02-04 15:27:05,2026-02-04 15:27:05,VALIDATE,8Z9XE8TZG8TQA6YWCRNCKPGK10,VALID,2026-02-05 17:50:58,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10215,2600671,,2026-02-04,,,2605.0,ready,2026-02-04 15:27:06,2026-02-04 15:27:06,VALIDATE,DZT59KZP38PXHTQ8CRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10216,2600672,,2026-02-04,,,6558.5,ready,2026-02-04 15:27:08,2026-02-04 15:27:08,VALIDATE,ZBVA3WGZRVP1ZE7CCRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10217,2600673,,2026-02-04,,,55.0,ready,2026-02-04 15:27:10,2026-02-04 15:27:10,VALIDATE,EAFWR8XZ8P95F2YSDRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10218,2600674,,2026-02-04,,,973.0,ready,2026-02-04 15:27:11,2026-02-04 15:27:11,VALIDATE,DNDW49MBKND8KA3ZDRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10219,2600675,,2026-02-04,,,947.0,ready,2026-02-04 15:27:12,2026-02-04 15:27:12,VALIDATE,HBESN1HPW6VE6YYZDRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10220,2600676,,2026-02-04,,,717.0,ready,2026-02-04 15:27:13,2026-02-04 15:27:13,VALIDATE,TT5SESJX3SWGPJ70DRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10221,2600677,,2026-02-04,,,656.6,ready,2026-02-04 15:27:14,2026-02-04 15:27:14,VALIDATE,PNFDSH6SENBHEGV5DRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10222,2600678,,2026-02-04,,,1195.0,ready,2026-02-04 15:27:15,2026-02-04 15:27:15,VALIDATE,S1ZQDAWHFV98YZ1FERNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10223,2600679,,2026-02-04,,,905.0,ready,2026-02-04 15:27:17,2026-02-04 15:27:17,VALIDATE,VCRPDTK1B7VMSEZJERNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10224,2600680,,2026-02-04,,,710.5,ready,2026-02-04 15:27:18,2026-02-04 15:27:19,VALIDATE,4NHSXC25N8VED9T7ERNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10225,2600681,,2026-02-04,,,61.5,ready,2026-02-04 15:27:20,2026-02-04 15:27:20,VALIDATE,NVZ72T4MNB7SMQ6JERNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10226,2600682,,2026-02-04,,,2731.0,ready,2026-02-04 15:27:21,2026-02-04 15:27:21,VALIDATE,P4ZEW9NVZJTY4ENDERNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10227,2600683,,2026-02-04,,,164.0,ready,2026-02-04 15:27:22,2026-02-04 15:27:22,VALIDATE,1QR2KYNTSRPMS0C3FRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10228,2600684,,2026-02-04,,,1287.0,ready,2026-02-04 15:27:23,2026-02-04 15:27:23,NORMAL,,,,,2026-03-10T14:00:53.289335
10229,2600685,,2026-02-04,,,1833.0,ready,2026-02-04 15:27:24,2026-02-04 15:27:24,NORMAL,,,,,2026-03-10T14:00:53.289335
10230,2600686,,2026-02-04,,,648.0,ready,2026-02-04 15:27:25,2026-02-04 15:27:25,VALIDATE,2HE2C0Q35HWYW6S8FRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10231,2600687,,2026-02-04,,,565.5,ready,2026-02-04 15:27:26,2026-02-04 15:27:26,VALIDATE,HW8PV3TCSSYTCRY5FRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10232,2600688,,2026-02-04,,,117.5,ready,2026-02-04 15:27:27,2026-02-04 15:27:27,VALIDATE,HCZB2EDJ1M0XTXXXFRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10233,2600689,,2026-02-04,,,567.0,ready,2026-02-04 15:27:28,2026-02-04 15:27:28,VALIDATE,78DCSHBPY4G16R5DFRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10234,2600690,,2026-02-04,,,2501.0,ready,2026-02-04 15:27:29,2026-02-04 15:27:29,VALIDATE,AD56KV7FZSBK8SJKFRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10235,2600691,,2026-02-04,,,1205.0,ready,2026-02-04 15:27:31,2026-02-04 15:27:31,VALIDATE,P6XCBZ07BS6N86ZMGRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10236,2600692,,2026-02-04,,,1949.0,ready,2026-02-04 15:27:32,2026-02-04 15:27:32,VALIDATE,MKM88GVEPB5GHA4KGRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10237,2600693,,2026-02-04,,,1240.0,ready,2026-02-04 15:27:33,2026-02-04 15:27:33,VALIDATE,M7M5906PQDNKPE36GRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10238,2600694,,2026-02-04,,,478.0,ready,2026-02-04 15:27:34,2026-02-04 15:27:34,VALIDATE,A8YJY3CK60YMXC3DGRNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10239,2600695,,2026-02-04,,,1.8,ready,2026-02-04 15:27:35,2026-02-04 15:27:35,VALIDATE,8X3DECZVSQT9G733GTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10240,2600696,,2026-02-04,,,730.5,ready,2026-02-04 15:27:36,2026-02-04 15:27:36,VALIDATE,6807TFBWZHP4K2BQHTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10241,2600697,,2026-02-04,,,1019.5,ready,2026-02-04 15:27:37,2026-02-04 15:27:38,VALIDATE,NA52HE2TNBC5KVE2HTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10242,2600698,,2026-02-04,,,38.6,ready,2026-02-04 15:27:39,2026-02-04 15:27:39,VALIDATE,SSFAY0RVNCXM9KKGHTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10243,2600699,,2026-02-04,,,3497.0,ready,2026-02-04 15:27:40,2026-02-04 15:27:40,VALIDATE,S90C0YDXKMCDA4P3HTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10244,2600700,,2026-02-04,,,1350.0,ready,2026-02-04 15:27:42,2026-02-04 15:27:42,VALIDATE,JR2RHNYTVHXEVG0GHTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:53.289335
10245,2600701,,2026-02-04,,,648.0,ready,2026-02-04 15:27:43,2026-02-04 15:27:43,VALIDATE,10S9RQJ7B04YJ9DTHTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:54.146281
10246,2600702,,2026-02-04,,,493.0,ready,2026-02-04 15:27:44,2026-02-04 15:27:44,VALIDATE,SXGKB79WPGZ4CQ07JTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:54.146281
10247,2600703,,2026-02-04,,,148.0,ready,2026-02-04 15:27:44,2026-02-04 15:27:45,VALIDATE,5NS60EKHYNGM6Y69NKZHKPGK10,VALID,2026-02-05 17:53:55,2026-02-05 17:53:56,2026-03-10T14:00:54.146281
10248,2600704,,2026-02-04,,,2338.6,ready,2026-02-04 15:27:46,2026-02-04 15:27:46,VALIDATE,MF8SVEYZBTYTPSZGJTNCKPGK10,VALID,2026-02-05 17:50:59,2026-02-05 17:51:03,2026-03-10T14:00:54.146281
10249,2600705,,2026-02-04,,,1016.0,ready,2026-02-04 15:27:48,2026-02-04 15:27:48,VALIDATE,EBR618NSP2VXVQV6JTNCKPGK10,VALID,2026-02-05 17:51:00,2026-02-05 17:51:03,2026-03-10T14:00:54.146281
10250,2600706,,2026-02-04,,,369.0,ready,2026-02-04 15:27:49,2026-02-04 15:27:49,VALIDATE,K4GZ5Z8P834B2M15JTNCKPGK10,VALID,2026-02-05 17:51:00,2026-02-05 17:51:03,2026-03-10T14:00:54.146281
10251,2600707,,2026-02-04,,,245.0,ready,2026-02-04 15:27:50,2026-02-04 15:27:51,VALIDATE,73HX49N8XQ6BK9Y4NKZHKPGK10,VALID,2026-02-05 17:53:55,2026-02-05 17:53:56,2026-03-10T14:00:54.146281
10252,TJ22224,,2026-02-04,,,90.0,ready,2026-02-04 15:28:21,2026-02-04 15:28:21,VALIDATE,VX4CVY3N0PGRARKTJTNCKPGK10,VALID,2026-02-05 17:51:00,2026-02-05 17:51:03,2026-03-10T14:00:54.146281
10253,TJ22225,,2026-02-04,,,90.0,ready,2026-02-04 15:28:21,2026-02-04 15:28:22,VALIDATE,8M1Z36BXJ1YZ0W0CJTNCKPGK10,VALID,2026-02-05 17:51:00,2026-02-05 17:51:03,2026-03-10T14:00:54.146281
11162,2600616A,,2026-02-04,,,1205.0,ready,2026-03-09 17:04:48,2026-03-09 17:04:48,VALIDATE,XZP4BCV8YDMWG1XWS4GHX8KK10,VALID,2026-03-09 17:06:09,2026-03-09 17:06:09,2026-03-10T14:00:57.352855
10171,2600635,,2026-01-31,,,248.0,ready,2026-02-03 00:38:52,2026-02-03 00:38:52,EXTERNAL,,,,,2026-03-10T14:00:52.629182
10172,2600636,,2026-01-31,,,458.0,ready,2026-02-03 00:38:52,2026-02-03 00:38:52,EXTERNAL,,,,,2026-03-10T14:00:52.629182
10173,2600637,,2026-01-31,,,520.0,ready,2026-02-03 00:38:53,2026-02-03 00:38:53,EXTERNAL,,,,,2026-03-10T14:00:52.629182
10174,2600638,,2026-01-31,,,524.12,ready,2026-02-03 00:38:54,2026-02-03 00:38:54,EXTERNAL,,,,,2026-03-10T14:00:52.629182
10096,2600589,,2026-01-30,,,1351.84,ready,2026-01-30 00:40:26,2026-01-30 00:40:26,NORMAL,,,,,2026-03-10T14:00:52.188530
10097,2600590,,2026-01-30,,,1294.84,ready,2026-01-30 00:40:27,2026-01-30 00:40:27,NORMAL,,,,,2026-03-10T14:00:52.188530
10118,2600591,,2026-01-30,,,1578.7,ready,2026-01-31 00:40:00,2026-01-31 00:40:00,NORMAL,,,,,2026-03-10T14:00:52.188530
10119,2600592,,2026-01-30,,,159.0,ready,2026-01-31 00:40:01,2026-01-31 00:40:01,NORMAL,,,,,2026-03-10T14:00:52.188530
10120,2600593,,2026-01-30,,,159.0,ready,2026-01-31 00:40:02,2026-01-31 00:40:02,NORMAL,,,,,2026-03-10T14:00:52.188530
10121,2600594,,2026-01-30,,,373.0,ready,2026-01-31 00:40:02,2026-01-31 00:40:03,NORMAL,,,,,2026-03-10T14:00:52.188530
10141,2600614,,2026-01-30,,,631.0,ready,2026-01-31 00:40:24,2026-01-31 00:40:24,NORMAL,,,,,2026-03-10T14:00:52.188530
10153,2600626,,2026-01-30,,,642.0,ready,2026-01-31 00:40:36,2026-01-31 00:40:36,EXTERNAL,,,,,2026-03-10T14:00:52.188530
10162,TJ22223,,2026-01-30,,,33.0,ready,2026-01-31 00:41:11,2026-01-31 00:41:11,NORMAL,,,,,2026-03-10T14:00:52.629182
10069,2600572,,2026-01-29,,,1287.0,ready,2026-01-29 00:40:24,2026-01-29 00:40:24,VALIDATE,SCB7AJP9CBD6X81SWCZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10081,2600573,,2026-01-29,,,5377.0,ready,2026-01-30 00:40:05,2026-01-30 00:40:05,VALIDATE,KMJ684RZMBC1CB17XCZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10082,2600574,,2026-01-29,,,652.5,ready,2026-01-30 00:40:07,2026-01-30 00:40:07,VALIDATE,FVFBQKSS0WPD4SP2XCZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10083,2600575,,2026-01-29,,,2447.0,ready,2026-01-30 00:40:08,2026-01-30 00:40:08,VALIDATE,MM73FPPV5WTEAJTSYCZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10084,2600576,,2026-01-29,,,1451.0,ready,2026-01-30 00:40:09,2026-01-30 00:40:09,VALIDATE,CMBFSKZM2AENA3A7YCZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10085,2600577,,2026-01-29,,,2062.0,ready,2026-01-30 00:40:10,2026-01-30 00:40:11,VALIDATE,1EE807W7PSYA7FNGYCZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10086,2600578,,2026-01-29,,,2246.0,ready,2026-01-30 00:40:12,2026-01-30 00:40:13,VALIDATE,K9FP91VVSDVPPXHVYCZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10087,2600579,,2026-01-29,,,7301.0,ready,2026-01-30 00:40:14,2026-01-30 00:40:14,VALIDATE,MKNP9YN2F2WK1JKTZCZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10088,2600580,,2026-01-29,,,6738.0,ready,2026-01-30 00:40:16,2026-01-30 00:40:17,VALIDATE,NNZB81R4DEBXR9A4ZCZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10089,2600581,,2026-01-29,,,2253.0,ready,2026-01-30 00:40:18,2026-01-30 00:40:19,VALIDATE,JSEM5GAEZET87HX2ZCZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:44,2026-03-10T14:00:52.188530
10090,2600582,,2026-01-29,,,402.5,ready,2026-01-30 00:40:19,2026-01-30 00:40:20,VALIDATE,ZKN1DEQHZNZW1D9Y0DZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10091,2600583,,2026-01-29,,,780.0,ready,2026-01-30 00:40:20,2026-01-30 00:40:20,VALIDATE,A1BDE1KEP2TG6HWA1DZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10092,2600584,,2026-01-29,,,558.0,ready,2026-01-30 00:40:21,2026-01-30 00:40:21,VALIDATE,Z71WQ3EJ4WR6KSP72DZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10093,2600585,,2026-01-29,,,545.5,ready,2026-01-30 00:40:22,2026-01-30 00:40:22,VALIDATE,J8NSXH67D5G37CAW2DZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10094,2600586,,2026-01-29,,,9.3,ready,2026-01-30 00:40:23,2026-01-30 00:40:23,VALIDATE,8MKB1PMM0ZJFVBH72DZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10095,2600587,,2026-01-29,,,2719.6,ready,2026-01-30 00:40:24,2026-01-30 00:40:25,VALIDATE,QF88QGJFBE3B4RC42DZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10098,SB76292,,2026-01-29,,,70.0,ready,2026-01-30 00:40:54,2026-01-30 00:40:54,NORMAL,,,,,2026-03-10T14:00:52.188530
10099,TJ22221,,2026-01-29,,,57.6,ready,2026-01-30 00:40:55,2026-01-30 00:40:55,VALIDATE,M7BAJW1WTR07792C2DZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10100,TJ22222,,2026-01-29,,,57.6,ready,2026-01-30 00:40:55,2026-01-30 00:40:55,VALIDATE,BQ52QP35CZYSDEXS2DZ857GK10,VALID,2026-01-30 17:55:43,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10117,2600588,,2026-01-29,,,372.0,ready,2026-01-31 00:39:59,2026-01-31 00:39:59,EXTERNAL,,,,,2026-03-10T14:00:52.188530
10061,2600564,,2026-01-28,,,1532.0,ready,2026-01-29 00:40:15,2026-01-29 00:40:15,VALIDATE,28QKZRGVH07Q7EEXQAZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10062,2600565,,2026-01-28,,,815.0,ready,2026-01-29 00:40:16,2026-01-29 00:40:17,VALIDATE,N4PR92Y8Q7088HB7QAZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:44,2026-03-10T14:00:52.188530
10063,2600566,,2026-01-28,,,545.0,ready,2026-01-29 00:40:17,2026-01-29 00:40:17,VALIDATE,8E8ENWT2MT1JEDFZQAZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:44,2026-03-10T14:00:52.188530
10064,2600567,,2026-01-28,,,1876.0,ready,2026-01-29 00:40:18,2026-01-29 00:40:19,VALIDATE,F0NWJMNJABTFXXDJQAZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:44,2026-03-10T14:00:52.188530
10065,2600568,,2026-01-28,,,737.0,ready,2026-01-29 00:40:19,2026-01-29 00:40:20,VALIDATE,PWYED83M8FYHXMD7QAZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10066,2600569,,2026-01-28,,,42.0,ready,2026-01-29 00:40:20,2026-01-29 00:40:20,VALIDATE,HFSE5PQ6JW2RED2CQAZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:44,2026-03-10T14:00:52.188530
10067,2600570,,2026-01-28,,,3339.5,ready,2026-01-29 00:40:21,2026-01-29 00:40:22,VALIDATE,MXAY05HE96MTHTMTRAZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
10068,2600571,,2026-01-28,,,665.6,ready,2026-01-29 00:40:23,2026-01-29 00:40:23,VALIDATE,BCQTEQ27ENQ7STCGRAZ857GK10,VALID,2026-01-30 17:55:42,2026-01-30 17:55:45,2026-03-10T14:00:52.188530
